SLNO,Gender,Age,Members,Profession,MonthlyIncome,HealthInsurance,choice,V1,Distance,Reputation,Delivery,Payment.Method,Price
1632,0,32,3,Fisherman,3,0,0,51 + 8,1,1,1,0,0
1633,1,42,4,Auto Driver,4,0,0,52 + 1,1,0,0,0,1
1634,1,42,4,Auto Driver,4,0,0,52 + 1,0,1,0,1,0
1635,1,42,4,Auto Driver,4,0,0,52 + 1,0,0,1,1,1
1636,1,42,4,Auto Driver,4,0,1,52 + 1,1,1,1,1,1
1637,1,42,4,Auto Driver,4,0,0,52 + 2,1,0,0,1,0
1638,1,42,4,Auto Driver,4,0,0,52 + 2,1,1,1,1,1
1639,1,42,4,Auto Driver,4,0,0,52 + 2,0,1,0,1,0
1640,1,42,4,Auto Driver,4,0,1,52 + 2,0,1,0,0,1
1641,1,42,4,Auto Driver,4,0,1,52 + 3,1,1,1,0,0
1642,1,42,4,Auto Driver,4,0,0,52 + 3,1,0,0,1,0
1643,1,42,4,Auto Driver,4,0,0,52 + 3,0,1,0,0,1
1644,1,42,4,Auto Driver,4,0,0,52 + 3,1,0,0,0,1
1645,1,42,4,Auto Driver,4,0,0,52 + 4,0,0,1,1,1
1646,1,42,4,Auto Driver,4,0,0,52 + 4,1,1,1,0,0
1647,1,42,4,Auto Driver,4,0,1,52 + 4,1,1,1,0,0
1648,1,42,4,Auto Driver,4,0,0,52 + 4,0,0,1,0,0
1649,1,42,4,Auto Driver,4,0,0,52 + 5,0,1,0,1,0
1650,1,42,4,Auto Driver,4,0,0,52 + 5,0,0,1,0,0
1651,1,42,4,Auto Driver,4,0,1,52 + 5,1,1,1,1,1
1652,1,42,4,Auto Driver,4,0,0,52 + 5,0,0,1,1,1
1653,1,42,4,Auto Driver,4,0,1,52 + 6,0,0,1,0,0
1654,1,42,4,Auto Driver,4,0,0,52 + 6,0,0,1,1,1
1655,1,42,4,Auto Driver,4,0,0,52 + 6,1,0,0,0,1
1656,1,42,4,Auto Driver,4,0,0,52 + 6,1,0,0,1,0
1657,1,42,4,Auto Driver,4,0,1,52 + 7,0,1,0,0,1
1658,1,42,4,Auto Driver,4,0,0,52 + 7,0,1,0,0,1
1659,1,42,4,Auto Driver,4,0,0,52 + 7,1,0,0,1,0
1660,1,42,4,Auto Driver,4,0,0,52 + 7,0,1,0,1,0
1661,1,42,4,Auto Driver,4,0,1,52 + 8,1,1,1,1,1
1662,1,42,4,Auto Driver,4,0,0,52 + 8,1,0,0,0,1
1663,1,42,4,Auto Driver,4,0,0,52 + 8,0,0,1,0,0
1664,1,42,4,Auto Driver,4,0,0,52 + 8,1,1,1,0,0
1665,0,29,3,Cook,3,0,0,53 + 1,1,0,0,0,1
1666,0,29,3,Cook,3,0,0,53 + 1,0,1,0,1,0
1667,0,29,3,Cook,3,0,0,53 + 1,0,0,1,1,1
1668,0,29,3,Cook,3,0,1,53 + 1,1,1,1,1,1
1669,0,29,3,Cook,3,0,0,53 + 2,1,0,0,1,0
1670,0,29,3,Cook,3,0,0,53 + 2,1,1,1,1,1
1671,0,29,3,Cook,3,0,0,53 + 2,0,1,0,1,0
1672,0,29,3,Cook,3,0,1,53 + 2,0,1,0,0,1
1673,0,29,3,Cook,3,0,1,53 + 3,1,1,1,0,0
1674,0,29,3,Cook,3,0,0,53 + 3,1,0,0,1,0
1675,0,29,3,Cook,3,0,0,53 + 3,0,1,0,0,1
1676,0,29,3,Cook,3,0,0,53 + 3,1,0,0,0,1
1677,0,29,3,Cook,3,0,0,53 + 4,0,0,1,1,1
1678,0,29,3,Cook,3,0,1,53 + 4,1,1,1,0,0
1679,0,29,3,Cook,3,0,0,53 + 4,1,1,1,0,0
1680,0,29,3,Cook,3,0,0,53 + 4,0,0,1,0,0
1681,0,29,3,Cook,3,0,1,53 + 5,0,1,0,1,0
1682,0,29,3,Cook,3,0,0,53 + 5,0,0,1,0,0
1683,0,29,3,Cook,3,0,0,53 + 5,1,1,1,1,1
1684,0,29,3,Cook,3,0,0,53 + 5,0,0,1,1,1
1685,0,29,3,Cook,3,0,0,53 + 6,0,0,1,0,0
1686,0,29,3,Cook,3,0,0,53 + 6,0,0,1,1,1
1687,0,29,3,Cook,3,0,0,53 + 6,1,0,0,0,1
1688,0,29,3,Cook,3,0,1,53 + 6,1,0,0,1,0
1689,0,29,3,Cook,3,0,1,53 + 7,0,1,0,0,1
1690,0,29,3,Cook,3,0,0,53 + 7,0,1,0,0,1
1691,0,29,3,Cook,3,0,0,53 + 7,1,0,0,1,0
1692,0,29,3,Cook,3,0,0,53 + 7,0,1,0,1,0
1693,0,29,3,Cook,3,0,1,53 + 8,1,1,1,1,1
1694,0,29,3,Cook,3,0,0,53 + 8,1,0,0,0,1
1695,0,29,3,Cook,3,0,0,53 + 8,0,0,1,0,0
1696,0,29,3,Cook,3,0,0,53 + 8,1,1,1,0,0
1697,0,33,4,Farmer,2,0,0,54 + 1,1,0,0,0,1
1698,0,33,4,Farmer,2,0,0,54 + 1,0,1,0,1,0
1699,0,33,4,Farmer,2,0,0,54 + 1,0,0,1,1,1
1700,0,33,4,Farmer,2,0,1,54 + 1,1,1,1,1,1
1701,0,33,4,Farmer,2,0,0,54 + 2,1,0,0,1,0
1702,0,33,4,Farmer,2,0,1,54 + 2,1,1,1,1,1
1703,0,33,4,Farmer,2,0,0,54 + 2,0,1,0,1,0
1704,0,33,4,Farmer,2,0,0,54 + 2,0,1,0,0,1
1705,0,33,4,Farmer,2,0,0,54 + 3,1,1,1,0,0
1706,0,33,4,Farmer,2,0,0,54 + 3,1,0,0,1,0
1707,0,33,4,Farmer,2,0,0,54 + 3,0,1,0,0,1
1708,0,33,4,Farmer,2,0,1,54 + 3,1,0,0,0,1
1709,0,33,4,Farmer,2,0,1,54 + 4,0,0,1,1,1
1710,0,33,4,Farmer,2,0,0,54 + 4,1,1,1,0,0
1711,0,33,4,Farmer,2,0,0,54 + 4,1,1,1,0,0
1712,0,33,4,Farmer,2,0,0,54 + 4,0,0,1,0,0
1713,0,33,4,Farmer,2,0,0,54 + 5,0,1,0,1,0
1714,0,33,4,Farmer,2,0,0,54 + 5,0,0,1,0,0
1715,0,33,4,Farmer,2,0,1,54 + 5,1,1,1,1,1
1716,0,33,4,Farmer,2,0,0,54 + 5,0,0,1,1,1
1717,0,33,4,Farmer,2,0,0,54 + 6,0,0,1,0,0
1718,0,33,4,Farmer,2,0,0,54 + 6,0,0,1,1,1
1719,0,33,4,Farmer,2,0,1,54 + 6,1,0,0,0,1
1720,0,33,4,Farmer,2,0,0,54 + 6,1,0,0,1,0
1721,0,33,4,Farmer,2,0,0,54 + 7,0,1,0,0,1
1722,0,33,4,Farmer,2,0,1,54 + 7,0,1,0,0,1
1723,0,33,4,Farmer,2,0,0,54 + 7,1,0,0,1,0
1724,0,33,4,Farmer,2,0,0,54 + 7,0,1,0,1,0
1725,0,33,4,Farmer,2,0,1,54 + 8,1,1,1,1,1
1726,0,33,4,Farmer,2,0,0,54 + 8,1,0,0,0,1
1727,0,33,4,Farmer,2,0,0,54 + 8,0,0,1,0,0
1728,0,33,4,Farmer,2,0,0,54 + 8,1,1,1,0,0
1729,0,40,4,Petrol bunk attendant,3,0,0,55 + 1,1,0,0,0,1
1730,0,40,4,Petrol bunk attendant,3,0,0,55 + 1,0,1,0,1,0
1731,0,40,4,Petrol bunk attendant,3,0,0,55 + 1,0,0,1,1,1
1732,0,40,4,Petrol bunk attendant,3,0,1,55 + 1,1,1,1,1,1
1733,0,40,4,Petrol bunk attendant,3,0,0,55 + 2,1,0,0,1,0
1734,0,40,4,Petrol bunk attendant,3,0,1,55 + 2,1,1,1,1,1
1735,0,40,4,Petrol bunk attendant,3,0,0,55 + 2,0,1,0,1,0
1736,0,40,4,Petrol bunk attendant,3,0,0,55 + 2,0,1,0,0,1
1737,0,40,4,Petrol bunk attendant,3,0,0,55 + 3,1,1,1,0,0
1738,0,40,4,Petrol bunk attendant,3,0,0,55 + 3,1,0,0,1,0
1739,0,40,4,Petrol bunk attendant,3,0,1,55 + 3,0,1,0,0,1
1740,0,40,4,Petrol bunk attendant,3,0,0,55 + 3,1,0,0,0,1
1741,0,40,4,Petrol bunk attendant,3,0,0,55 + 4,0,0,1,1,1
1742,0,40,4,Petrol bunk attendant,3,0,1,55 + 4,1,1,1,0,0
1743,0,40,4,Petrol bunk attendant,3,0,0,55 + 4,1,1,1,0,0
1744,0,40,4,Petrol bunk attendant,3,0,0,55 + 4,0,0,1,0,0
1745,0,40,4,Petrol bunk attendant,3,0,0,55 + 5,0,1,0,1,0
1746,0,40,4,Petrol bunk attendant,3,0,0,55 + 5,0,0,1,0,0
1747,0,40,4,Petrol bunk attendant,3,0,1,55 + 5,1,1,1,1,1
1748,0,40,4,Petrol bunk attendant,3,0,0,55 + 5,0,0,1,1,1
1749,0,40,4,Petrol bunk attendant,3,0,0,55 + 6,0,0,1,0,0
1750,0,40,4,Petrol bunk attendant,3,0,0,55 + 6,0,0,1,1,1
1751,0,40,4,Petrol bunk attendant,3,0,1,55 + 6,1,0,0,0,1
1752,0,40,4,Petrol bunk attendant,3,0,0,55 + 6,1,0,0,1,0
1753,0,40,4,Petrol bunk attendant,3,0,1,55 + 7,0,1,0,0,1
1754,0,40,4,Petrol bunk attendant,3,0,0,55 + 7,0,1,0,0,1
1755,0,40,4,Petrol bunk attendant,3,0,0,55 + 7,1,0,0,1,0
1756,0,40,4,Petrol bunk attendant,3,0,0,55 + 7,0,1,0,1,0
1757,0,40,4,Petrol bunk attendant,3,0,1,55 + 8,1,1,1,1,1
1758,0,40,4,Petrol bunk attendant,3,0,0,55 + 8,1,0,0,0,1
1759,0,40,4,Petrol bunk attendant,3,0,0,55 + 8,0,0,1,0,0
1760,0,40,4,Petrol bunk attendant,3,0,0,55 + 8,1,1,1,0,0
1761,1,47,3,Office Assistant,3,0,1,56 + 1,1,0,0,0,1
1762,1,47,3,Office Assistant,3,0,0,56 + 1,0,1,0,1,0
1763,1,47,3,Office Assistant,3,0,0,56 + 1,0,0,1,1,1
1764,1,47,3,Office Assistant,3,0,0,56 + 1,1,1,1,1,1
1765,1,47,3,Office Assistant,3,0,0,56 + 2,1,0,0,1,0
1766,1,47,3,Office Assistant,3,0,1,56 + 2,1,1,1,1,1
1767,1,47,3,Office Assistant,3,0,0,56 + 2,0,1,0,1,0
1768,1,47,3,Office Assistant,3,0,0,56 + 2,0,1,0,0,1
1769,1,47,3,Office Assistant,3,0,1,56 + 3,1,1,1,0,0
1770,1,47,3,Office Assistant,3,0,0,56 + 3,1,0,0,1,0
1771,1,47,3,Office Assistant,3,0,0,56 + 3,0,1,0,0,1
1772,1,47,3,Office Assistant,3,0,0,56 + 3,1,0,0,0,1
1773,1,47,3,Office Assistant,3,0,0,56 + 4,0,0,1,1,1
1774,1,47,3,Office Assistant,3,0,0,56 + 4,1,1,1,0,0
1775,1,47,3,Office Assistant,3,0,1,56 + 4,1,1,1,0,0
1776,1,47,3,Office Assistant,3,0,0,56 + 4,0,0,1,0,0
1777,1,47,3,Office Assistant,3,0,0,56 + 5,0,1,0,1,0
1778,1,47,3,Office Assistant,3,0,0,56 + 5,0,0,1,0,0
1779,1,47,3,Office Assistant,3,0,1,56 + 5,1,1,1,1,1
1780,1,47,3,Office Assistant,3,0,0,56 + 5,0,0,1,1,1
1781,1,47,3,Office Assistant,3,0,0,56 + 6,0,0,1,0,0
1782,1,47,3,Office Assistant,3,0,0,56 + 6,0,0,1,1,1
1783,1,47,3,Office Assistant,3,0,0,56 + 6,1,0,0,0,1
1784,1,47,3,Office Assistant,3,0,1,56 + 6,1,0,0,1,0
1785,1,47,3,Office Assistant,3,0,1,56 + 7,0,1,0,0,1
1786,1,47,3,Office Assistant,3,0,0,56 + 7,0,1,0,0,1
1787,1,47,3,Office Assistant,3,0,0,56 + 7,1,0,0,1,0
1788,1,47,3,Office Assistant,3,0,0,56 + 7,0,1,0,1,0
1789,1,47,3,Office Assistant,3,0,1,56 + 8,1,1,1,1,1
1790,1,47,3,Office Assistant,3,0,0,56 + 8,1,0,0,0,1
1791,1,47,3,Office Assistant,3,0,0,56 + 8,0,0,1,0,0
1792,1,47,3,Office Assistant,3,0,0,56 + 8,1,1,1,0,0
1793,1,55,5,Farmer,3,0,0,57 + 1,1,0,0,0,1
1794,1,55,5,Farmer,3,0,0,57 + 1,0,1,0,1,0
1795,1,55,5,Farmer,3,0,0,57 + 1,0,0,1,1,1
1796,1,55,5,Farmer,3,0,1,57 + 1,1,1,1,1,1
1797,1,55,5,Farmer,3,0,0,57 + 2,1,0,0,1,0
1798,1,55,5,Farmer,3,0,1,57 + 2,1,1,1,1,1
1799,1,55,5,Farmer,3,0,0,57 + 2,0,1,0,1,0
1800,1,55,5,Farmer,3,0,0,57 + 2,0,1,0,0,1
1801,1,55,5,Farmer,3,0,0,57 + 3,1,1,1,0,0
1802,1,55,5,Farmer,3,0,0,57 + 3,1,0,0,1,0
1803,1,55,5,Farmer,3,0,1,57 + 3,0,1,0,0,1
1804,1,55,5,Farmer,3,0,0,57 + 3,1,0,0,0,1
1805,1,55,5,Farmer,3,0,0,57 + 4,0,0,1,1,1
1806,1,55,5,Farmer,3,0,0,57 + 4,1,1,1,0,0
1807,1,55,5,Farmer,3,0,1,57 + 4,1,1,1,0,0
1808,1,55,5,Farmer,3,0,0,57 + 4,0,0,1,0,0
1809,1,55,5,Farmer,3,0,0,57 + 5,0,1,0,1,0
1810,1,55,5,Farmer,3,0,0,57 + 5,0,0,1,0,0
1811,1,55,5,Farmer,3,0,1,57 + 5,1,1,1,1,1
1812,1,55,5,Farmer,3,0,0,57 + 5,0,0,1,1,1
1813,1,55,5,Farmer,3,0,0,57 + 6,0,0,1,0,0
1814,1,55,5,Farmer,3,0,0,57 + 6,0,0,1,1,1
1815,1,55,5,Farmer,3,0,0,57 + 6,1,0,0,0,1
1816,1,55,5,Farmer,3,0,1,57 + 6,1,0,0,1,0
1817,1,55,5,Farmer,3,0,1,57 + 7,0,1,0,0,1
1818,1,55,5,Farmer,3,0,0,57 + 7,0,1,0,0,1
1819,1,55,5,Farmer,3,0,0,57 + 7,1,0,0,1,0
1820,1,55,5,Farmer,3,0,0,57 + 7,0,1,0,1,0
1821,1,55,5,Farmer,3,0,1,57 + 8,1,1,1,1,1
1822,1,55,5,Farmer,3,0,0,57 + 8,1,0,0,0,1
1823,1,55,5,Farmer,3,0,0,57 + 8,0,0,1,0,0
1824,1,55,5,Farmer,3,0,0,57 + 8,1,1,1,0,0
1825,0,27,3,Vegitabe Vendor,3,0,0,58 + 1,1,0,0,0,1
1826,0,27,3,Vegitabe Vendor,3,0,0,58 + 1,0,1,0,1,0
1827,0,27,3,Vegitabe Vendor,3,0,0,58 + 1,0,0,1,1,1
1828,0,27,3,Vegitabe Vendor,3,0,1,58 + 1,1,1,1,1,1
1829,0,27,3,Vegitabe Vendor,3,0,0,58 + 2,1,0,0,1,0
1830,0,27,3,Vegitabe Vendor,3,0,1,58 + 2,1,1,1,1,1
1831,0,27,3,Vegitabe Vendor,3,0,0,58 + 2,0,1,0,1,0
1832,0,27,3,Vegitabe Vendor,3,0,0,58 + 2,0,1,0,0,1
1833,0,27,3,Vegitabe Vendor,3,0,1,58 + 3,1,1,1,0,0
1834,0,27,3,Vegitabe Vendor,3,0,0,58 + 3,1,0,0,1,0
1835,0,27,3,Vegitabe Vendor,3,0,0,58 + 3,0,1,0,0,1
1836,0,27,3,Vegitabe Vendor,3,0,0,58 + 3,1,0,0,0,1
1837,0,27,3,Vegitabe Vendor,3,0,0,58 + 4,0,0,1,1,1
1838,0,27,3,Vegitabe Vendor,3,0,1,58 + 4,1,1,1,0,0
1839,0,27,3,Vegitabe Vendor,3,0,0,58 + 4,1,1,1,0,0
1840,0,27,3,Vegitabe Vendor,3,0,0,58 + 4,0,0,1,0,0
1841,0,27,3,Vegitabe Vendor,3,0,0,58 + 5,0,1,0,1,0
1842,0,27,3,Vegitabe Vendor,3,0,0,58 + 5,0,0,1,0,0
1843,0,27,3,Vegitabe Vendor,3,0,1,58 + 5,1,1,1,1,1
1844,0,27,3,Vegitabe Vendor,3,0,0,58 + 5,0,0,1,1,1
1845,0,27,3,Vegitabe Vendor,3,0,0,58 + 6,0,0,1,0,0
1846,0,27,3,Vegitabe Vendor,3,0,1,58 + 6,0,0,1,1,1
1847,0,27,3,Vegitabe Vendor,3,0,0,58 + 6,1,0,0,0,1
1848,0,27,3,Vegitabe Vendor,3,0,0,58 + 6,1,0,0,1,0
1849,0,27,3,Vegitabe Vendor,3,0,1,58 + 7,0,1,0,0,1
1850,0,27,3,Vegitabe Vendor,3,0,0,58 + 7,0,1,0,0,1
1851,0,27,3,Vegitabe Vendor,3,0,0,58 + 7,1,0,0,1,0
1852,0,27,3,Vegitabe Vendor,3,0,0,58 + 7,0,1,0,1,0
1853,0,27,3,Vegitabe Vendor,3,0,1,58 + 8,1,1,1,1,1
1854,0,27,3,Vegitabe Vendor,3,0,0,58 + 8,1,0,0,0,1
1855,0,27,3,Vegitabe Vendor,3,0,0,58 + 8,0,0,1,0,0
1856,0,27,3,Vegitabe Vendor,3,0,0,58 + 8,1,1,1,0,0
1857,1,65,2,Retired,2,0,0,59 + 1,1,0,0,0,1
1858,1,65,2,Retired,2,0,0,59 + 1,0,1,0,1,0
1859,1,65,2,Retired,2,0,0,59 + 1,0,0,1,1,1
1860,1,65,2,Retired,2,0,1,59 + 1,1,1,1,1,1
1861,1,65,2,Retired,2,0,0,59 + 2,1,0,0,1,0
1862,1,65,2,Retired,2,0,1,59 + 2,1,1,1,1,1
1863,1,65,2,Retired,2,0,0,59 + 2,0,1,0,1,0
1864,1,65,2,Retired,2,0,0,59 + 2,0,1,0,0,1
1865,1,65,2,Retired,2,0,0,59 + 3,1,1,1,0,0
1866,1,65,2,Retired,2,0,0,59 + 3,1,0,0,1,0
1867,1,65,2,Retired,2,0,0,59 + 3,0,1,0,0,1
1868,1,65,2,Retired,2,0,1,59 + 3,1,0,0,0,1
1869,1,65,2,Retired,2,0,1,59 + 4,0,0,1,1,1
1870,1,65,2,Retired,2,0,0,59 + 4,1,1,1,0,0
1871,1,65,2,Retired,2,0,0,59 + 4,1,1,1,0,0
1872,1,65,2,Retired,2,0,0,59 + 4,0,0,1,0,0
1873,1,65,2,Retired,2,0,0,59 + 5,0,1,0,1,0
1874,1,65,2,Retired,2,0,0,59 + 5,0,0,1,0,0
1875,1,65,2,Retired,2,0,1,59 + 5,1,1,1,1,1
1876,1,65,2,Retired,2,0,0,59 + 5,0,0,1,1,1
1877,1,65,2,Retired,2,0,0,59 + 6,0,0,1,0,0
1878,1,65,2,Retired,2,0,0,59 + 6,0,0,1,1,1
1879,1,65,2,Retired,2,0,1,59 + 6,1,0,0,0,1
1880,1,65,2,Retired,2,0,0,59 + 6,1,0,0,1,0
1881,1,65,2,Retired,2,0,0,59 + 7,0,1,0,0,1
1882,1,65,2,Retired,2,0,1,59 + 7,0,1,0,0,1
1883,1,65,2,Retired,2,0,0,59 + 7,1,0,0,1,0
1884,1,65,2,Retired,2,0,0,59 + 7,0,1,0,1,0
1885,1,65,2,Retired,2,0,1,59 + 8,1,1,1,1,1
1886,1,65,2,Retired,2,0,0,59 + 8,1,0,0,0,1
1887,1,65,2,Retired,2,0,0,59 + 8,0,0,1,0,0
1888,1,65,2,Retired,2,0,0,59 + 8,1,1,1,0,0
1889,0,46,4,Auto Driver,4,0,0,60 + 1,1,0,0,0,1
1890,0,46,4,Auto Driver,4,0,0,60 + 1,0,1,0,1,0
1891,0,46,4,Auto Driver,4,0,0,60 + 1,0,0,1,1,1
1892,0,46,4,Auto Driver,4,0,1,60 + 1,1,1,1,1,1
1893,0,46,4,Auto Driver,4,0,0,60 + 2,1,0,0,1,0
1894,0,46,4,Auto Driver,4,0,0,60 + 2,1,1,1,1,1
1895,0,46,4,Auto Driver,4,0,0,60 + 2,0,1,0,1,0
1896,0,46,4,Auto Driver,4,0,1,60 + 2,0,1,0,0,1
1897,0,46,4,Auto Driver,4,0,0,60 + 3,1,1,1,0,0
1898,0,46,4,Auto Driver,4,0,0,60 + 3,1,0,0,1,0
1899,0,46,4,Auto Driver,4,0,1,60 + 3,0,1,0,0,1
1900,0,46,4,Auto Driver,4,0,0,60 + 3,1,0,0,0,1
1901,0,46,4,Auto Driver,4,0,0,60 + 4,0,0,1,1,1
1902,0,46,4,Auto Driver,4,0,0,60 + 4,1,1,1,0,0
1903,0,46,4,Auto Driver,4,0,1,60 + 4,1,1,1,0,0
1904,0,46,4,Auto Driver,4,0,0,60 + 4,0,0,1,0,0
1905,0,46,4,Auto Driver,4,0,0,60 + 5,0,1,0,1,0
1906,0,46,4,Auto Driver,4,0,0,60 + 5,0,0,1,0,0
1907,0,46,4,Auto Driver,4,0,1,60 + 5,1,1,1,1,1
1908,0,46,4,Auto Driver,4,0,0,60 + 5,0,0,1,1,1
1909,0,46,4,Auto Driver,4,0,0,60 + 6,0,0,1,0,0
1910,0,46,4,Auto Driver,4,0,0,60 + 6,0,0,1,1,1
1911,0,46,4,Auto Driver,4,0,1,60 + 6,1,0,0,0,1
1912,0,46,4,Auto Driver,4,0,0,60 + 6,1,0,0,1,0
1913,0,46,4,Auto Driver,4,0,1,60 + 7,0,1,0,0,1
1914,0,46,4,Auto Driver,4,0,0,60 + 7,0,1,0,0,1
1915,0,46,4,Auto Driver,4,0,0,60 + 7,1,0,0,1,0
1916,0,46,4,Auto Driver,4,0,0,60 + 7,0,1,0,1,0
1917,0,46,4,Auto Driver,4,0,1,60 + 8,1,1,1,1,1
1918,0,46,4,Auto Driver,4,0,0,60 + 8,1,0,0,0,1
1919,0,46,4,Auto Driver,4,0,0,60 + 8,0,0,1,0,0
1920,0,46,4,Auto Driver,4,0,0,60 + 8,1,1,1,0,0
1921,0,50,5,Trader,5,0,0,61 + 1,1,0,0,0,1
1922,0,50,5,Trader,5,0,0,61 + 1,0,1,0,1,0
1923,0,50,5,Trader,5,0,0,61 + 1,0,0,1,1,1
1924,0,50,5,Trader,5,0,1,61 + 1,1,1,1,1,1
1925,0,50,5,Trader,5,0,0,61 + 2,1,0,0,1,0
1926,0,50,5,Trader,5,0,0,61 + 2,1,1,1,1,1
1927,0,50,5,Trader,5,0,0,61 + 2,0,1,0,1,0
1928,0,50,5,Trader,5,0,1,61 + 2,0,1,0,0,1
1929,0,50,5,Trader,5,0,1,61 + 3,1,1,1,0,0
1930,0,50,5,Trader,5,0,0,61 + 3,1,0,0,1,0
1931,0,50,5,Trader,5,0,0,61 + 3,0,1,0,0,1
1932,0,50,5,Trader,5,0,0,61 + 3,1,0,0,0,1
1933,0,50,5,Trader,5,0,0,61 + 4,0,0,1,1,1
1934,0,50,5,Trader,5,0,1,61 + 4,1,1,1,0,0
1935,0,50,5,Trader,5,0,0,61 + 4,1,1,1,0,0
1936,0,50,5,Trader,5,0,0,61 + 4,0,0,1,0,0
1937,0,50,5,Trader,5,0,0,61 + 5,0,1,0,1,0
1938,0,50,5,Trader,5,0,1,61 + 5,0,0,1,0,0
1939,0,50,5,Trader,5,0,0,61 + 5,1,1,1,1,1
1940,0,50,5,Trader,5,0,0,61 + 5,0,0,1,1,1
1941,0,50,5,Trader,5,0,1,61 + 6,0,0,1,0,0
1942,0,50,5,Trader,5,0,0,61 + 6,0,0,1,1,1
1943,0,50,5,Trader,5,0,0,61 + 6,1,0,0,0,1
1944,0,50,5,Trader,5,0,0,61 + 6,1,0,0,1,0
1945,0,50,5,Trader,5,0,0,61 + 7,0,1,0,0,1
1946,0,50,5,Trader,5,0,1,61 + 7,0,1,0,0,1
1947,0,50,5,Trader,5,0,0,61 + 7,1,0,0,1,0
1948,0,50,5,Trader,5,0,0,61 + 7,0,1,0,1,0
1949,0,50,5,Trader,5,0,1,61 + 8,1,1,1,1,1
1950,0,50,5,Trader,5,0,0,61 + 8,1,0,0,0,1
1951,0,50,5,Trader,5,0,0,61 + 8,0,0,1,0,0
1952,0,50,5,Trader,5,0,0,61 + 8,1,1,1,0,0
1953,0,39,4,Farmer,3,0,0,62 + 1,1,0,0,0,1
1954,0,39,4,Farmer,3,0,0,62 + 1,0,1,0,1,0
1955,0,39,4,Farmer,3,0,0,62 + 1,0,0,1,1,1
1956,0,39,4,Farmer,3,0,1,62 + 1,1,1,1,1,1
1957,0,39,4,Farmer,3,0,0,62 + 2,1,0,0,1,0
1958,0,39,4,Farmer,3,0,1,62 + 2,1,1,1,1,1
1959,0,39,4,Farmer,3,0,0,62 + 2,0,1,0,1,0
1960,0,39,4,Farmer,3,0,0,62 + 2,0,1,0,0,1
1961,0,39,4,Farmer,3,0,0,62 + 3,1,1,1,0,0
1962,0,39,4,Farmer,3,0,0,62 + 3,1,0,0,1,0
1963,0,39,4,Farmer,3,0,1,62 + 3,0,1,0,0,1
1964,0,39,4,Farmer,3,0,0,62 + 3,1,0,0,0,1
1965,0,39,4,Farmer,3,0,0,62 + 4,0,0,1,1,1
1966,0,39,4,Farmer,3,0,1,62 + 4,1,1,1,0,0
1967,0,39,4,Farmer,3,0,0,62 + 4,1,1,1,0,0
1968,0,39,4,Farmer,3,0,0,62 + 4,0,0,1,0,0
1969,0,39,4,Farmer,3,0,0,62 + 5,0,1,0,1,0
1970,0,39,4,Farmer,3,0,0,62 + 5,0,0,1,0,0
1971,0,39,4,Farmer,3,0,1,62 + 5,1,1,1,1,1
1972,0,39,4,Farmer,3,0,0,62 + 5,0,0,1,1,1
1973,0,39,4,Farmer,3,0,0,62 + 6,0,0,1,0,0
1974,0,39,4,Farmer,3,0,0,62 + 6,0,0,1,1,1
1975,0,39,4,Farmer,3,0,1,62 + 6,1,0,0,0,1
1976,0,39,4,Farmer,3,0,0,62 + 6,1,0,0,1,0
1977,0,39,4,Farmer,3,0,0,62 + 7,0,1,0,0,1
1978,0,39,4,Farmer,3,0,1,62 + 7,0,1,0,0,1
1979,0,39,4,Farmer,3,0,0,62 + 7,1,0,0,1,0
1980,0,39,4,Farmer,3,0,0,62 + 7,0,1,0,1,0
1981,0,39,4,Farmer,3,0,1,62 + 8,1,1,1,1,1
1982,0,39,4,Farmer,3,0,0,62 + 8,1,0,0,0,1
1983,0,39,4,Farmer,3,0,0,62 + 8,0,0,1,0,0
1984,0,39,4,Farmer,3,0,0,62 + 8,1,1,1,0,0
1985,0,24,2,Assistant,2,0,0,63 + 1,1,0,0,0,1
1986,0,24,2,Assistant,2,0,0,63 + 1,0,1,0,1,0
1987,0,24,2,Assistant,2,0,0,63 + 1,0,0,1,1,1
1988,0,24,2,Assistant,2,0,1,63 + 1,1,1,1,1,1
1989,0,24,2,Assistant,2,0,0,63 + 2,1,0,0,1,0
1990,0,24,2,Assistant,2,0,0,63 + 2,1,1,1,1,1
1991,0,24,2,Assistant,2,0,0,63 + 2,0,1,0,1,0
1992,0,24,2,Assistant,2,0,1,63 + 2,0,1,0,0,1
1993,0,24,2,Assistant,2,0,0,63 + 3,1,1,1,0,0
1994,0,24,2,Assistant,2,0,0,63 + 3,1,0,0,1,0
1995,0,24,2,Assistant,2,0,1,63 + 3,0,1,0,0,1
1996,0,24,2,Assistant,2,0,0,63 + 3,1,0,0,0,1
1997,0,24,2,Assistant,2,0,1,63 + 4,0,0,1,1,1
1998,0,24,2,Assistant,2,0,0,63 + 4,1,1,1,0,0
1999,0,24,2,Assistant,2,0,0,63 + 4,1,1,1,0,0
2000,0,24,2,Assistant,2,0,0,63 + 4,0,0,1,0,0
2001,0,24,2,Assistant,2,0,0,63 + 5,0,1,0,1,0
2002,0,24,2,Assistant,2,0,0,63 + 5,0,0,1,0,0
2003,0,24,2,Assistant,2,0,1,63 + 5,1,1,1,1,1
2004,0,24,2,Assistant,2,0,0,63 + 5,0,0,1,1,1
